Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage
180520,0.223,1.887,0.330,0.001,-0.001,0.000,-0.449,-0.040,0.893,0.013,-0.200,0.018,0.629,0.056,26312,27324,142,-142,58,15.170
180620,0.216,1.883,0.370,0.000,0.000,0.000,-0.450,-0.041,0.892,0.011,-0.200,0.018,0.628,0.054,26217,27235,143,-143,58,15.160
180720,0.210,1.928,0.260,-0.000,-0.007,-0.000,-0.443,-0.040,0.896,0.011,-0.200,0.018,0.643,0.052,26125,27159,151,-150,58,15.160
180820,0.208,2.042,0.120,0.001,-0.007,0.000,-0.424,-0.041,0.904,0.011,-0.200,0.019,0.684,0.052,26045,27081,163,-163,58,15.160
180920,0.198,2.087,0.300,0.000,-0.000,0.000,-0.417,-0.039,0.908,0.011,-0.200,0.018,0.696,0.049,25974,26993,164,-163,58,15.160
181020,0.204,2.003,0.190,-0.001,0.012,0.000,-0.431,-0.040,0.902,0.011,-0.200,0.018,0.668,0.051,25840,26945,153,-153,57,15.170
181120,0.196,1.803,0.330,0.001,0.010,0.001,-0.462,-0.040,0.886,0.008,-0.200,0.015,0.601,0.049,25770,26809,139,-139,57,15.170
181220,0.179,1.627,0.230,0.001,0.011,0.001,-0.489,-0.040,0.871,0.004,-0.200,0.012,0.537,0.044,25710,26692,128,-127,57,15.160
181320,0.159,1.500,0.180,0.001,0.006,0.001,-0.508,-0.039,0.860,0.001,-0.200,0.010,0.500,0.040,25670,26593,124,-124,57,15.160
181420,0.148,1.429,0.110,0.000,0.002,0.000,-0.518,-0.038,0.854,-0.001,-0.200,0.009,0.476,0.037,25597,26539,122,-122,57,15.160
181520,0.142,1.434,0.060,0.001,0.000,-0.000,-0.518,-0.038,0.855,-0.002,-0.200,0.009,0.478,0.036,25538,26501,126,-126,57,15.180
181620,0.137,1.407,0.240,0.002,0.005,-0.001,-0.522,-0.041,0.852,-0.005,-0.200,0.008,0.466,0.034,25469,26425,121,-121,57,15.180
181720,0.122,1.317,0.090,0.003,0.004,-0.001,-0.535,-0.047,0.844,-0.011,-0.200,0.007,0.439,0.030,25418,26322,115,-115,57,15.180
181820,0.137,1.235,-0.050,0.001,0.006,-0.002,-0.546,-0.054,0.836,-0.014,-0.200,0.007,0.412,0.034,25298,26373,110,-109,57,15.180
181920,0.173,1.175,0.000,0.001,0.002,-0.002,-0.555,-0.060,0.830,-0.014,-0.200,0.009,0.392,0.043,25180,26430,108,-107,57,15.190
182020,0.180,1.162,0.260,0.001,-0.001,0.001,-0.557,-0.063,0.828,-0.015,-0.200,0.009,0.388,0.044,25159,26311,110,-109,57,15.190
182120,0.149,1.188,0.570,0.001,-0.002,0.001,-0.553,-0.062,0.831,-0.019,-0.200,0.007,0.396,0.037,25130,26114,113,-112,57,15.200
182220,0.130,1.214,0.560,-0.001,-0.000,0.001,-0.549,-0.060,0.833,-0.020,-0.200,0.007,0.405,0.032,24983,25956,114,-114,57,15.200
182320,0.125,1.201,0.260,-0.001,0.001,0.000,-0.551,-0.058,0.832,-0.019,-0.200,0.006,0.400,0.031,24846,25861,112,-111,57,15.200
182420,0.128,1.180,0.100,-0.001,0.001,0.001,-0.554,-0.056,0.831,-0.017,-0.200,0.006,0.393,0.032,24758,25822,110,-109,57,15.200
182520,0.127,1.156,-0.020,-0.001,0.001,0.000,-0.557,-0.052,0.828,-0.016,-0.200,0.006,0.385,0.032,24722,25787,108,-108,57,15.210
182620,0.144,1.202,0.160,-0.001,-0.004,-0.001,-0.551,-0.051,0.833,-0.012,-0.200,0.007,0.401,0.036,24588,25810,115,-114,57,15.210
182720,0.181,1.249,0.290,-0.000,-0.002,-0.001,-0.544,-0.056,0.837,-0.009,-0.200,0.010,0.416,0.045,24388,25798,117,-117,57,15.210
182820,0.188,1.268,0.260,0.000,-0.002,-0.001,-0.542,-0.058,0.839,-0.009,-0.200,0.010,0.424,0.047,24311,25672,118,-118,57,15.200
182920,0.193,1.329,0.210,0.001,-0.005,-0.001,-0.533,-0.061,0.844,-0.009,-0.200,0.011,0.443,0.048,24235,25613,123,-123,57,15.200
183020,0.210,1.417,0.340,-0.000,-0.005,-0.001,-0.520,-0.064,0.852,-0.007,-0.200,0.013,0.472,0.053,24066,25577,130,-129,56,15.220
183120,0.239,1.469,0.210,0.000,-0.002,-0.001,-0.513,-0.067,0.856,-0.004,-0.200,0.015,0.490,0.060,23907,25566,131,-130,56,15.220
183220,0.247,1.489,0.180,-0.001,-0.002,-0.000,-0.510,-0.067,0.858,-0.002,-0.200,0.016,0.497,0.062,23824,25469,131,-131,56,15.220
183320,0.258,1.502,0.180,-0.001,-0.000,0.000,-0.508,-0.066,0.859,-0.000,-0.200,0.017,0.501,0.064,23726,25423,131,-130,56,15.220
183420,0.261,1.518,0.140,-0.001,-0.001,0.000,-0.505,-0.065,0.860,0.001,-0.200,0.017,0.506,0.065,23643,25359,132,-132,56,15.220
183520,0.258,1.531,0.330,-0.001,-0.001,0.002,-0.504,-0.063,0.862,0.002,-0.200,0.017,0.510,0.064,23568,25246,133,-132,56,15.220
183620,0.223,1.545,0.320,0.000,-0.002,0.003,-0.501,-0.057,0.863,-0.000,-0.200,0.014,0.516,0.054,23589,25000,134,-134,56,15.220
183720,0.125,1.598,0.180,0.002,-0.004,0.006,-0.493,-0.047,0.869,-0.008,-0.200,0.009,0.533,0.031,23780,24672,139,-139,56,15.220
183820,-0.010,1.648,0.170,0.002,-0.003,0.005,-0.485,-0.036,0.873,-0.021,-0.200,-0.001,0.549,-0.002,23976,24320,141,-142,56,15.220
183920,-0.065,1.650,0.180,-0.000,0.001,0.001,-0.485,-0.029,0.874,-0.026,-0.200,-0.005,0.550,-0.016,23834,24310,139,-139,56,15.220
184020,-0.064,1.659,0.150,-0.001,-0.000,0.000,-0.483,-0.028,0.875,-0.025,-0.200,-0.005,0.553,-0.016,23658,24331,140,-140,56,15.240
184120,-0.083,1.659,0.200,0.000,-0.001,0.002,-0.483,-0.024,0.875,-0.026,-0.200,-0.006,0.553,-0.021,23651,24185,140,-140,56,15.240
184220,-0.111,1.664,0.220,0.000,0.000,0.001,-0.483,-0.020,0.875,-0.028,-0.200,-0.008,0.555,-0.028,23624,24055,140,-140,56,15.240
184320,-0.123,1.672,0.170,0.000,-0.001,-0.000,-0.481,-0.019,0.876,-0.029,-0.200,-0.009,0.557,-0.031,23542,23973,141,-141,55,15.240
184420,-0.128,1.684,0.160,0.000,-0.001,0.000,-0.479,-0.020,0.877,-0.030,-0.200,-0.009,0.562,-0.032,23458,23870,142,-142,55,15.240
184520,-0.173,1.694,0.090,0.002,-0.002,0.003,-0.478,-0.017,0.878,-0.035,-0.200,-0.013,0.565,-0.043,23569,23641,142,-143,55,15.250
184620,-0.236,1.739,0.190,0.001,-0.004,0.002,-0.470,-0.014,0.881,-0.042,-0.200,-0.018,0.580,-0.059,23631,23447,147,-147,55,15.250
184720,-0.250,1.785,0.280,-0.001,-0.001,0.000,-0.463,-0.012,0.885,-0.043,-0.200,-0.020,0.595,-0.063,23479,23413,149,-149,55,15.240
184820,-0.251,1.778,0.310,-0.000,0.001,0.001,-0.464,-0.010,0.885,-0.043,-0.200,-0.020,0.592,-0.063,23368,23304,146,-146,55,15.240
184920,-0.259,1.771,0.180,-0.000,0.000,0.000,-0.465,-0.009,0.884,-0.043,-0.200,-0.020,0.590,-0.065,23315,23206,146,-146,55,15.250
185020,-0.266,1.768,0.280,-0.000,0.000,0.001,-0.466,-0.008,0.884,-0.043,-0.200,-0.021,0.589,-0.066,23252,23087,146,-146,55,15.250
185120,-0.270,1.762,0.250,-0.000,0.000,0.000,-0.467,-0.006,0.883,-0.043,-0.200,-0.021,0.587,-0.067,23167,22984,145,-146,55,15.250
185220,-0.273,1.748,0.170,-0.000,0.000,0.000,-0.469,-0.005,0.882,-0.043,-0.200,-0.021,0.582,-0.068,23084,22868,144,-145,55,15.250
185320,-0.269,1.745,0.170,-0.000,0.000,0.000,-0.469,-0.004,0.882,-0.042,-0.200,-0.021,0.582,-0.067,23004,22798,144,-145,55,15.250
185420,-0.276,1.741,0.150,-0.000,-0.000,0.000,-0.470,-0.003,0.882,-0.043,-0.200,-0.021,0.580,-0.069,22947,22673,144,-145,55,15.250
185520,-0.278,1.742,0.210,-0.000,0.000,0.000,-0.470,-0.002,0.882,-0.042,-0.200,-0.021,0.581,-0.070,22883,22571,144,-145,55,15.250
185620,-0.289,1.743,0.150,0.000,-0.001,0.001,-0.470,-0.000,0.882,-0.043,-0.200,-0.022,0.581,-0.073,22849,22426,145,-145,55,15.250
185720,-0.296,1.750,0.130,-0.001,-0.000,0.001,-0.469,0.002,0.882,-0.043,-0.200,-0.023,0.583,-0.074,22786,22349,145,-146,55,15.250
185820,-0.294,1.749,0.190,-0.001,-0.000,-0.000,-0.469,0.003,0.882,-0.042,-0.200,-0.023,0.583,-0.074,22693,22271,145,-145,55,15.250
185920,-0.284,1.750,0.180,-0.001,-0.000,0.000,-0.469,0.004,0.882,-0.040,-0.200,-0.022,0.583,-0.071,22591,22206,145,-145,55,15.250
186020,-0.286,1.753,0.110,-0.001,-0.000,0.000,-0.468,0.006,0.883,-0.039,-0.200,-0.022,0.584,-0.072,22550,22085,145,-146,55,15.250
186120,-0.286,1.752,0.100,-0.001,-0.000,0.000,-0.469,0.008,0.882,-0.038,-0.200,-0.022,0.584,-0.072,22485,22002,145,-145,55,15.250
186220,-0.287,1.756,0.080,-0.001,-0.000,0.000,-0.468,0.010,0.883,-0.037,-0.200,-0.022,0.585,-0.072,22438,21913,145,-146,55,15.250
186320,-0.289,1.760,0.220,-0.000,-0.000,0.000,-0.468,0.012,0.883,-0.037,-0.200,-0.022,0.587,-0.072,22371,21811,145,-146,55,15.250
186420,-0.287,1.760,0.130,-0.000,-0.000,-0.000,-0.468,0.012,0.883,-0.036,-0.200,-0.022,0.587,-0.072,22290,21727,145,-146,55,15.270
186520,-0.286,1.763,0.100,-0.000,0.000,0.000,-0.467,0.012,0.883,-0.036,-0.200,-0.022,0.588,-0.071,22229,21639,146,-146,55,15.270
186620,-0.288,1.764,0.090,0.000,-0.000,0.000,-0.467,0.013,0.883,-0.036,-0.200,-0.022,0.588,-0.072,22189,21546,146,-146,55,15.260
186720,-0.298,1.768,0.150,0.001,-0.001,0.000,-0.466,0.012,0.884,-0.038,-0.200,-0.023,0.589,-0.075,22172,21408,146,-147,55,15.260
186820,-0.317,1.773,0.060,0.001,-0.001,0.001,-0.465,0.013,0.884,-0.040,-0.200,-0.025,0.591,-0.079,22169,21282,146,-147,55,15.250
186920,-0.330,1.787,0.090,0.000,-0.001,0.000,-0.463,0.013,0.885,-0.042,-0.200,-0.026,0.596,-0.082,22133,21190,148,-148,55,15.250
187020,-0.327,1.803,0.160,-0.001,-0.001,-0.000,-0.461,0.013,0.887,-0.042,-0.200,-0.026,0.601,-0.082,22025,21139,149,-149,55,15.250
187120,-0.313,1.821,0.120,-0.001,-0.000,-0.001,-0.458,0.013,0.888,-0.040,-0.200,-0.025,0.607,-0.078,21895,21095,150,-150,55,15.250
187220,-0.268,1.828,0.160,-0.002,-0.001,-0.002,-0.457,0.011,0.889,-0.034,-0.200,-0.021,0.609,-0.067,21683,21160,150,-151,54,15.260
187320,-0.221,1.826,0.150,-0.001,0.001,-0.002,-0.458,0.009,0.889,-0.028,-0.200,-0.018,0.609,-0.055,21523,21142,149,-150,54,15.260
187420,-0.213,1.820,0.080,0.002,0.000,0.001,-0.459,0.006,0.888,-0.028,-0.200,-0.017,0.607,-0.053,21543,20962,149,-149,54,15.270
187520,-0.292,1.826,-0.060,0.004,-0.001,0.004,-0.457,0.007,0.888,-0.040,-0.200,-0.024,0.609,-0.076,21876,20520,150,-151,54,15.270
187620,-0.338,1.849,0.000,-0.000,-0.002,0.000,-0.453,0.010,0.890,-0.045,-0.200,-0.027,0.616,-0.084,21804,20524,152,-153,54,15.270
187720,-0.330,1.867,0.180,0.000,-0.001,-0.000,-0.451,0.009,0.892,-0.044,-0.200,-0.027,0.622,-0.083,21656,20538,153,-153,54,15.270
187820,-0.330,1.885,0.190,0.001,-0.001,-0.000,-0.448,0.008,0.893,-0.045,-0.200,-0.027,0.628,-0.082,21580,20422,153,-154,54,15.270
187920,-0.343,1.890,0.130,0.001,0.001,0.001,-0.447,0.008,0.893,-0.047,-0.200,-0.029,0.630,-0.086,21570,20240,153,-154,54,15.270
188020,-0.357,1.881,0.030,0.000,-0.000,-0.000,-0.448,0.008,0.893,-0.049,-0.200,-0.030,0.627,-0.089,21539,20155,152,-153,54,15.270
188120,-0.358,1.884,0.000,0.000,-0.000,-0.000,-0.448,0.008,0.893,-0.049,-0.200,-0.030,0.628,-0.089,21487,20097,153,-154,54,15.270
188220,-0.357,1.890,0.090,0.000,-0.001,-0.000,-0.446,0.007,0.893,-0.049,-0.200,-0.030,0.630,-0.089,21436,20025,154,-154,54,15.270
188320,-0.353,1.902,0.140,0.000,-0.001,-0.000,-0.445,0.006,0.894,-0.049,-0.200,-0.030,0.635,-0.088,21348,19940,154,-155,53,15.270
188420,-0.354,1.913,0.180,0.000,-0.000,-0.000,-0.443,0.005,0.895,-0.050,-0.200,-0.030,0.638,-0.088,21311,19828,155,-156,53,15.270
188520,-0.350,1.919,0.100,0.000,-0.000,-0.000,-0.442,0.005,0.896,-0.049,-0.200,-0.030,0.640,-0.088,21230,19742,155,-156,54,15.280
188620,-0.352,1.919,0.050,0.000,-0.000,-0.000,-0.442,0.004,0.896,-0.050,-0.200,-0.030,0.640,-0.088,21193,19633,155,-156,54,15.280
188720,-0.353,1.919,0.060,0.000,-0.000,0.000,-0.442,0.004,0.896,-0.050,-0.200,-0.030,0.640,-0.088,21143,19529,155,-156,54,15.280
188820,-0.354,1.919,0.050,0.000,0.000,0.000,-0.442,0.004,0.896,-0.050,-0.200,-0.030,0.640,-0.088,21100,19457,155,-156,54,15.280
188920,-0.353,1.921,0.080,-0.000,-0.000,-0.000,-0.442,0.004,0.896,-0.050,-0.200,-0.030,0.640,-0.088,21043,19377,155,-156,54,15.270
189020,-0.352,1.921,0.070,0.000,-0.000,-0.000,-0.442,0.004,0.896,-0.050,-0.200,-0.030,0.640,-0.088,20993,19290,155,-156,54,15.270
189120,-0.348,1.923,0.090,-0.000,0.000,0.000,-0.441,0.004,0.896,-0.050,-0.200,-0.030,0.641,-0.087,20931,19188,155,-156,53,15.270
189220,-0.352,1.917,0.060,0.000,0.001,0.000,-0.442,0.004,0.896,-0.050,-0.200,-0.030,0.639,-0.088,20892,19087,154,-155,53,15.270
189320,-0.352,1.910,0.040,-0.000,-0.000,0.000,-0.443,0.004,0.895,-0.050,-0.200,-0.030,0.637,-0.088,20845,19004,154,-155,54,15.270
189420,-0.353,1.915,0.000,-0.000,-0.001,0.000,-0.442,0.004,0.895,-0.050,-0.200,-0.030,0.638,-0.088,20809,18925,155,-156,54,15.270
189520,-0.358,1.908,0.170,0.000,0.001,0.000,-0.444,0.005,0.895,-0.050,-0.200,-0.030,0.636,-0.090,20764,18787,153,-155,53,15.270
189620,-0.356,1.907,0.140,0.000,-0.001,-0.000,-0.444,0.004,0.895,-0.050,-0.200,-0.030,0.636,-0.089,20679,18709,154,-155,53,15.270
189720,-0.354,1.900,0.130,0.000,0.001,0.000,-0.445,0.004,0.894,-0.050,-0.200,-0.030,0.633,-0.088,20621,18611,153,-154,53,15.280
189820,-0.354,1.895,0.020,-0.000,-0.001,-0.000,-0.446,0.004,0.894,-0.050,-0.200,-0.030,0.632,-0.089,20578,18524,153,-154,53,15.280
189920,-0.347,1.903,0.140,-0.000,0.000,0.000,-0.444,0.004,0.894,-0.049,-0.200,-0.029,0.634,-0.087,20510,18451,154,-155,53,15.280
190020,-0.342,1.908,0.060,-0.000,-0.000,-0.000,-0.444,0.004,0.895,-0.048,-0.200,-0.029,0.636,-0.085,20440,18375,154,-155,53,15.280
190120,-0.346,1.912,-0.050,-0.000,-0.001,0.000,-0.443,0.005,0.895,-0.049,-0.200,-0.029,0.637,-0.086,20422,18249,155,-156,53,15.280
190220,-0.333,1.911,0.120,-0.000,0.001,-0.001,-0.443,0.004,0.895,-0.047,-0.200,-0.028,0.637,-0.083,20330,18248,154,-155,53,15.290
190320,-0.338,1.910,0.170,-0.000,-0.001,0.001,-0.443,0.005,0.895,-0.047,-0.200,-0.028,0.637,-0.084,20302,18063,154,-155,53,15.290
190420,-0.342,1.907,0.160,0.000,0.001,-0.000,-0.444,0.005,0.895,-0.048,-0.200,-0.029,0.636,-0.086,20239,17947,153,-154,53,15.290
190520,-0.345,1.904,0.080,-0.000,-0.000,0.000,-0.444,0.005,0.895,-0.048,-0.200,-0.029,0.635,-0.086,20203,17860,154,-155,53,15.290
