Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,ErrorCodes
97274,0.064,0.063,-0.030,-0.000,0.000,0.000,0.115,0.707,-0.106,0.690,0.208,0.000,0.021,0.016,14618,14254,44,-44,38,15.240,14619,14204,0
97374,0.062,0.059,0.000,-0.000,-0.000,-0.000,0.115,0.706,-0.107,0.690,0.208,0.000,0.020,0.016,14687,14329,44,-44,38,15.240,14619,14204,0
97474,0.064,0.057,-0.290,-0.003,0.000,-0.000,0.115,0.706,-0.106,0.691,0.208,0.000,0.019,0.016,14734,14425,43,-44,38,15.240,14619,14204,0
97574,0.066,0.063,-0.280,0.000,0.000,0.000,0.115,0.706,-0.107,0.690,0.204,0.000,0.021,0.016,14829,14471,44,-44,38,15.240,14749,13774,0
97674,0.054,0.054,0.050,-0.000,0.001,0.000,0.115,0.705,-0.107,0.691,0.204,0.000,0.017,0.013,14940,14498,42,-42,38,15.240,14749,13774,0
97774,0.055,0.040,0.350,-0.000,0.001,0.000,0.116,0.703,-0.107,0.693,0.204,0.000,0.013,0.014,14973,14604,42,-42,38,15.240,14749,13774,0
97874,0.052,0.031,-0.060,-0.000,0.000,-0.000,0.116,0.703,-0.108,0.694,0.200,0.000,0.010,0.013,15046,14668,42,-42,38,15.220,14970,14534,0
97974,0.053,0.027,0.070,-0.000,-0.000,-0.000,0.116,0.702,-0.108,0.694,0.200,0.000,0.009,0.013,15099,14750,41,-41,38,15.220,14970,14534,0
98074,0.049,0.031,0.060,-0.001,-0.000,0.000,0.116,0.702,-0.108,0.694,0.196,0.000,0.010,0.012,15186,14795,42,-42,38,15.230,15060,14749,0
98174,0.047,0.037,0.070,-0.000,-0.001,-0.000,0.116,0.703,-0.109,0.693,0.196,0.000,0.013,0.012,15245,14867,43,-43,38,15.230,15060,14749,0
98274,0.047,0.042,0.190,0.000,-0.001,-0.000,0.115,0.704,-0.109,0.693,0.196,0.000,0.014,0.012,15301,14941,43,-43,38,15.230,15060,14749,0
98374,0.046,0.044,-0.380,-0.000,0.000,0.000,0.116,0.704,-0.109,0.692,0.196,0.000,0.015,0.011,15378,14994,43,-43,38,15.220,15290,14836,0
98474,0.041,0.042,-0.050,-0.000,0.001,0.000,0.115,0.703,-0.110,0.693,0.196,0.000,0.014,0.010,15458,15043,42,-42,38,15.220,15290,14836,0
98574,0.040,0.036,0.000,0.000,0.000,-0.000,0.116,0.703,-0.110,0.693,0.196,0.000,0.012,0.010,15503,15126,42,-42,38,15.240,15479,15060,0
98674,0.045,0.031,-0.250,0.000,-0.000,-0.000,0.116,0.702,-0.109,0.694,0.196,0.000,0.010,0.011,15530,15229,42,-42,38,15.240,15479,15060,0
98774,0.050,0.031,-0.240,0.000,-0.000,-0.000,0.116,0.702,-0.109,0.694,0.200,0.000,0.010,0.013,15587,15299,42,-42,38,15.240,15479,15060,0
98874,0.050,0.034,0.300,-0.000,0.000,-0.000,0.116,0.703,-0.109,0.693,0.196,0.000,0.011,0.012,15660,15354,42,-42,38,15.200,15625,15337,0
98974,0.047,0.034,0.140,0.000,0.000,0.000,0.116,0.703,-0.109,0.693,0.192,0.000,0.011,0.012,15739,15402,42,-42,38,15.200,15625,15337,0
99074,0.047,0.034,-0.290,0.000,0.000,0.000,0.116,0.703,-0.109,0.693,0.192,0.000,0.011,0.012,15787,15478,42,-42,38,15.200,15625,15337,0
99174,0.041,0.036,-0.110,-0.000,-0.000,0.001,0.116,0.703,-0.110,0.693,0.188,0.000,0.012,0.010,15888,15499,42,-42,39,15.190,15822,15527,0
99274,0.036,0.035,-0.140,0.000,0.000,0.000,0.116,0.703,-0.111,0.693,0.180,0.000,0.012,0.009,15935,15570,42,-42,39,15.190,15822,15527,0
99374,0.039,0.032,-0.270,-0.000,0.000,-0.000,0.116,0.702,-0.111,0.694,0.180,0.000,0.010,0.010,15960,15660,42,-42,38,15.200,15974,15576,0
99474,0.042,0.030,-0.220,-0.000,0.000,-0.000,0.117,0.702,-0.110,0.694,0.188,0.000,0.010,0.011,16011,15724,42,-42,38,15.200,15974,15576,0
99574,0.046,0.029,0.350,0.000,-0.000,-0.000,0.117,0.702,-0.110,0.694,0.180,0.000,0.010,0.012,16044,15806,42,-42,38,15.200,15974,15576,0
99674,0.047,0.027,-0.110,0.000,0.000,0.000,0.117,0.702,-0.110,0.694,0.180,0.000,0.009,0.012,16118,15847,41,-41,38,15.200,16025,15873,0
99774,0.046,0.026,0.050,-0.000,-0.000,-0.000,0.117,0.702,-0.110,0.694,0.188,0.000,0.009,0.011,16174,15906,42,-42,38,15.200,16025,15873,0
99874,0.040,0.022,-0.200,-0.000,-0.000,0.000,0.116,0.701,-0.110,0.695,0.188,0.000,0.007,0.010,16262,15934,41,-41,39,15.190,16286,15923,0
99974,0.038,0.022,0.100,-0.000,-0.000,-0.000,0.116,0.701,-0.110,0.695,0.196,0.000,0.008,0.010,16302,16016,41,-41,39,15.190,16286,15923,0
100074,0.043,0.028,-0.050,0.000,-0.000,-0.000,0.117,0.702,-0.110,0.694,0.192,0.000,0.009,0.011,16339,16099,42,-42,39,15.190,16286,15923,0
100174,0.047,0.029,-0.340,0.000,-0.000,-0.000,0.117,0.702,-0.110,0.694,0.188,0.000,0.010,0.012,16379,16175,42,-42,38,15.180,16447,16181,0
100274,0.053,0.029,-0.280,0.000,0.000,-0.000,0.117,0.702,-0.109,0.694,0.196,0.000,0.010,0.013,16417,16257,42,-42,38,15.180,16447,16181,0
100374,0.053,0.029,-0.040,0.000,0.000,0.000,0.117,0.702,-0.109,0.694,0.212,0.000,0.010,0.013,16494,16310,42,-42,38,15.170,16393,16181,0
100474,0.054,0.026,0.310,-0.000,0.000,0.000,0.117,0.702,-0.109,0.694,0.212,0.000,0.009,0.014,16553,16380,42,-42,38,15.170,16393,16181,0
100574,0.056,0.025,0.160,-0.000,0.001,0.000,0.117,0.702,-0.108,0.694,0.220,0.000,0.008,0.014,16606,16457,41,-41,38,15.170,16393,16181,0
100674,0.054,0.016,-0.370,-0.000,0.000,-0.000,0.118,0.701,-0.109,0.695,0.220,0.000,0.005,0.014,16679,16516,41,-41,38,15.180,16611,16393,0
100774,0.054,0.013,-0.050,-0.000,0.000,-0.000,0.118,0.700,-0.109,0.696,0.224,0.000,0.004,0.014,16743,16586,41,-41,38,15.180,16611,16393,0
100874,0.057,0.017,0.140,-0.000,-0.000,-0.000,0.118,0.701,-0.109,0.695,0.224,0.000,0.006,0.014,16795,16669,41,-41,39,15.170,16722,16611,0
100974,0.057,0.018,-0.190,0.000,-0.000,0.000,0.118,0.701,-0.109,0.695,0.224,0.000,0.006,0.014,16859,16738,41,-41,39,15.170,16722,16611,0
101074,0.058,0.013,0.080,-0.000,0.000,0.000,0.119,0.700,-0.109,0.695,0.224,0.000,0.004,0.014,16924,16806,40,-40,39,15.170,16722,16611,0
101174,0.056,0.009,-0.220,0.000,0.000,-0.000,0.119,0.700,-0.109,0.696,0.224,0.000,0.003,0.014,16989,16874,40,-40,39,15.150,16891,16835,0
101274,0.058,0.008,0.060,-0.000,0.000,-0.000,0.119,0.700,-0.109,0.696,0.227,0.000,0.003,0.015,17037,16959,40,-40,39,15.150,16891,16835,0
101374,0.058,0.008,-0.100,0.000,-0.000,0.000,0.119,0.700,-0.109,0.696,0.224,0.000,0.003,0.015,17111,17018,41,-41,39,15.160,17123,17064,0
101474,0.057,0.011,0.020,-0.000,0.000,0.000,0.119,0.700,-0.110,0.696,0.227,0.000,0.004,0.014,17183,17077,41,-41,39,15.160,17123,17064,0
101574,0.059,0.013,-0.060,-0.000,-0.000,-0.000,0.119,0.700,-0.109,0.695,0.212,0.000,0.004,0.015,17218,17172,41,-41,39,15.150,17241,17182,0
101674,0.059,0.009,-0.490,-0.000,0.000,-0.000,0.119,0.700,-0.109,0.696,0.208,0.000,0.003,0.015,17289,17222,40,-40,39,15.150,17241,17182,0
101774,0.059,0.009,-0.060,0.000,0.000,-0.000,0.119,0.700,-0.109,0.696,0.208,0.000,0.003,0.015,17346,17287,40,-41,39,15.150,17241,17182,0
101874,0.057,0.005,-0.190,-0.000,0.001,0.000,0.119,0.699,-0.110,0.696,0.212,0.000,0.001,0.014,17419,17335,40,-40,39,15.150,17421,17241,0
101974,0.056,-0.001,0.010,0.000,0.001,-0.000,0.119,0.698,-0.109,0.697,0.212,0.000,-0.001,0.014,17473,17403,39,-39,39,15.150,17421,17241,0
102074,0.056,-0.008,-0.200,0.000,0.000,-0.000,0.119,0.698,-0.109,0.698,0.208,-0.000,-0.003,0.014,17532,17464,39,-39,39,15.140,17361,17543,0
102174,0.054,-0.012,-0.350,-0.000,0.000,-0.000,0.119,0.697,-0.109,0.698,0.212,-0.000,-0.004,0.014,17586,17531,39,-39,39,15.140,17361,17543,0
102274,0.055,-0.011,-0.030,-0.000,0.000,0.000,0.120,0.697,-0.110,0.698,0.212,-0.000,-0.004,0.014,17642,17596,39,-39,39,15.130,17605,17482,0
102374,0.053,-0.011,-0.390,-0.000,-0.000,-0.000,0.120,0.697,-0.110,0.698,0.212,-0.000,-0.004,0.013,17705,17654,39,-40,39,15.130,17605,17482,0
102474,0.053,-0.007,0.030,-0.000,-0.001,0.000,0.120,0.698,-0.111,0.698,0.208,0.000,-0.002,0.013,17761,17716,40,-40,39,15.130,17605,17482,0
102574,0.051,0.001,0.050,-0.000,-0.000,0.000,0.120,0.698,-0.111,0.697,0.208,0.000,0.000,0.013,17831,17765,40,-40,39,15.130,17793,17730,0
102674,0.048,0.000,0.040,-0.000,0.001,0.000,0.120,0.698,-0.112,0.697,0.212,0.000,-0.000,0.012,17895,17820,40,-40,39,15.130,17793,17730,0
102774,0.047,-0.005,-0.160,-0.000,-0.000,-0.000,0.121,0.698,-0.113,0.697,0.212,0.000,-0.002,0.012,17942,17892,40,-40,39,15.130,17857,17857,0
102874,0.047,-0.008,0.120,-0.000,0.000,0.000,0.121,0.697,-0.113,0.698,0.212,-0.000,-0.003,0.012,18003,17949,39,-39,39,15.130,17857,17857,0
102974,0.045,-0.011,0.020,0.000,0.000,-0.000,0.121,0.697,-0.113,0.698,0.212,-0.000,-0.004,0.011,18062,18007,39,-39,39,15.110,18050,17921,0
103074,0.045,-0.014,-0.090,-0.000,0.001,0.000,0.121,0.696,-0.113,0.699,0.212,-0.000,-0.005,0.011,18121,18065,39,-39,39,15.110,18050,17921,0
103174,0.037,-0.024,0.110,0.000,0.001,0.001,0.121,0.695,-0.114,0.700,0.212,-0.000,-0.009,0.009,18235,18068,38,-38,40,15.120,18315,18181,0
103274,0.040,-0.043,-0.470,0.000,0.000,-0.001,0.121,0.693,-0.112,0.702,0.212,-0.000,-0.014,0.011,18197,18223,37,-37,40,15.120,18315,18181,0
103374,0.065,-0.054,0.050,-0.001,0.001,-0.000,0.124,0.692,-0.110,0.703,0.216,-0.000,-0.018,0.016,18190,18347,36,-36,40,15.120,18315,18181,0
103474,0.064,-0.063,0.130,-0.001,-0.000,-0.000,0.125,0.691,-0.111,0.703,0.212,-0.000,-0.021,0.016,18294,18358,36,-36,39,15.090,18181,18315,0
103574,0.056,-0.071,-0.330,-0.000,0.001,0.001,0.125,0.689,-0.113,0.705,0.212,-0.000,-0.024,0.014,18400,18368,35,-35,39,15.090,18181,18315,0
103674,0.047,-0.078,0.110,0.000,0.000,0.000,0.125,0.688,-0.114,0.705,0.212,-0.000,-0.026,0.012,18464,18419,34,-35,39,15.100,18450,18315,0
103774,0.046,-0.082,0.180,0.000,-0.001,-0.001,0.124,0.688,-0.113,0.706,0.208,-0.000,-0.027,0.012,18488,18510,35,-35,39,15.100,18450,18315,0
103874,0.048,-0.079,0.080,0.000,0.001,0.000,0.124,0.688,-0.113,0.706,0.200,-0.000,-0.027,0.012,18559,18549,34,-34,40,15.090,18382,18518,0
103974,0.032,-0.080,0.060,-0.000,0.000,0.001,0.123,0.688,-0.115,0.706,0.196,-0.000,-0.027,0.007,18685,18527,34,-34,40,15.090,18382,18518,0
104074,0.024,-0.075,0.010,0.000,-0.001,-0.000,0.122,0.689,-0.115,0.705,0.192,-0.000,-0.025,0.006,18709,18606,35,-35,39,15.080,18726,18382,0
104174,0.027,-0.074,0.060,-0.000,-0.001,-0.000,0.123,0.689,-0.115,0.705,0.192,-0.000,-0.024,0.007,18736,18684,35,-35,39,15.080,18726,18382,0
104274,0.022,-0.072,-0.550,-0.000,-0.001,0.000,0.122,0.689,-0.116,0.705,0.192,-0.000,-0.023,0.006,18813,18709,35,-35,40,15.060,18726,18656,0
104374,0.023,-0.052,0.120,-0.001,-0.000,0.001,0.123,0.691,-0.118,0.702,0.192,-0.000,-0.017,0.005,18879,18746,36,-37,40,15.060,18726,18656,0
104474,-0.009,-0.052,0.060,0.000,0.000,0.001,0.121,0.691,-0.120,0.703,0.192,0.000,-0.017,-0.003,19036,18690,36,-36,40,15.070,19083,18796,0
104574,-0.005,-0.045,-0.150,0.000,-0.001,-0.001,0.121,0.692,-0.120,0.702,0.235,0.000,-0.015,-0.001,19001,18842,37,-37,40,15.070,19083,18796,0
104674,0.001,-0.034,-0.140,0.001,-0.001,-0.000,0.120,0.693,-0.119,0.701,0.322,-0.000,-0.011,0.000,19079,18920,37,-38,40,15.080,19011,18796,0
104774,0.005,-0.035,0.090,-0.000,0.000,-0.000,0.121,0.693,-0.119,0.701,0.341,-0.000,-0.012,0.001,19153,19021,37,-37,40,15.080,19011,18796,0
104874,0.008,-0.038,-0.050,0.000,0.001,-0.000,0.121,0.693,-0.118,0.701,0.361,-0.000,-0.013,0.002,19234,19122,36,-36,40,15.080,19011,18796,0
104974,0.013,-0.046,-0.360,-0.000,0.001,-0.000,0.122,0.692,-0.118,0.702,0.388,-0.000,-0.016,0.003,19330,19224,35,-35,40,15.060,19157,19157,0
105074,0.014,-0.050,0.030,-0.000,-0.001,-0.000,0.122,0.691,-0.118,0.702,0.420,-0.000,-0.017,0.004,19430,19338,36,-36,40,15.060,19157,19157,0
105174,0.025,-0.053,0.100,0.000,0.000,-0.001,0.123,0.691,-0.116,0.703,0.443,-0.000,-0.018,0.007,19496,19495,35,-35,40,15.050,19379,19305,0
105274,0.033,-0.047,-0.230,0.000,0.000,-0.001,0.123,0.692,-0.116,0.702,0.475,-0.000,-0.016,0.008,19606,19624,36,-36,40,15.050,19379,19305,0
105374,0.045,-0.057,0.310,0.000,-0.000,-0.000,0.124,0.691,-0.114,0.703,0.533,-0.000,-0.019,0.011,19712,19774,35,-35,40,15.050,19531,19607,0
105474,0.041,-0.063,-0.430,-0.000,0.000,0.000,0.124,0.690,-0.115,0.704,0.545,-0.000,-0.021,0.010,19888,19872,34,-34,40,15.050,19531,19607,0
105574,0.034,-0.062,-0.110,0.000,0.000,0.000,0.124,0.690,-0.116,0.704,0.545,-0.000,-0.021,0.008,20035,19999,35,-35,41,15.030,19685,19723,0
105674,0.037,-0.058,0.030,0.000,-0.001,0.000,0.124,0.691,-0.115,0.703,0.557,-0.000,-0.018,0.009,20152,20155,36,-36,41,15.030,19685,19723,0
105774,0.031,-0.042,-0.270,-0.001,0.000,0.000,0.123,0.693,-0.116,0.701,0.557,-0.000,-0.014,0.008,20310,20272,36,-36,41,15.010,20120,20120,0
105874,0.031,-0.058,-0.280,-0.001,0.002,-0.000,0.125,0.690,-0.117,0.703,0.565,-0.000,-0.021,0.008,20431,20427,33,-33,41,15.010,20120,20120,0
105974,0.039,-0.089,1.320,-0.001,0.000,-0.000,0.128,0.687,-0.117,0.706,0.565,-0.000,-0.030,0.010,20547,20587,32,-32,40,15.020,20618,20576,0
106074,0.036,-0.086,0.030,-0.000,-0.001,0.000,0.128,0.687,-0.119,0.705,0.573,-0.000,-0.028,0.009,20706,20703,33,-33,40,15.020,20618,20576,0
106174,0.034,-0.076,-0.640,-0.000,-0.000,-0.000,0.128,0.688,-0.119,0.705,0.573,-0.000,-0.025,0.008,20840,20844,34,-34,41,15.000,20920,20703,0
106274,0.039,-0.084,0.060,0.000,0.001,-0.001,0.129,0.687,-0.119,0.705,0.573,-0.000,-0.028,0.010,20944,21013,32,-33,41,15.000,20920,20703,0
106374,0.051,-0.093,-0.680,-0.000,0.001,-0.001,0.130,0.686,-0.117,0.706,0.565,-0.000,-0.032,0.013,21041,21186,31,-31,41,14.980,21052,21141,0
106474,0.063,-0.136,0.170,0.000,0.003,-0.001,0.132,0.680,-0.115,0.711,0.565,-0.000,-0.047,0.016,21145,21348,27,-27,41,14.980,21052,21141,0
106574,0.061,-0.185,-0.140,0.000,0.002,0.001,0.132,0.675,-0.114,0.717,0.565,-0.000,-0.062,0.014,21353,21406,24,-25,41,15.000,21186,21459,0
106674,0.023,-0.165,-0.400,0.000,-0.003,0.001,0.128,0.678,-0.118,0.714,0.561,-0.000,-0.053,0.005,21605,21417,29,-29,41,15.000,21186,21459,0
106774,0.009,-0.132,-0.350,-0.001,-0.001,0.000,0.128,0.681,-0.121,0.711,0.557,-0.000,-0.043,0.002,21698,21583,31,-31,41,14.970,21598,21505,0
106874,0.019,-0.119,0.080,-0.000,-0.000,-0.001,0.129,0.682,-0.121,0.709,0.557,-0.000,-0.040,0.005,21751,21786,31,-31,41,14.970,21598,21505,0
106974,0.039,-0.119,0.000,-0.001,0.000,0.000,0.133,0.682,-0.121,0.709,0.541,-0.000,-0.040,0.010,21838,21949,30,-30,41,15.020,20876,22075,0
107074,0.018,-0.097,0.200,0.000,-0.003,0.000,0.129,0.685,-0.122,0.706,0.529,-0.000,-0.031,0.004,22053,21977,33,-33,41,15.020,20876,22075,0
107174,0.012,-0.075,0.440,0.001,0.001,0.000,0.128,0.687,-0.122,0.705,0.522,-0.000,-0.026,0.003,22175,22093,33,-33,41,14.960,21978,22026,0
107274,0.036,-0.088,-0.580,-0.000,-0.000,-0.004,0.130,0.687,-0.118,0.705,0.514,-0.000,-0.029,0.011,22101,22397,32,-32,42,14.960,21978,22026,0
107374,0.077,-0.074,0.020,0.001,0.000,0.001,0.131,0.689,-0.116,0.704,0.514,-0.000,-0.025,0.018,22247,22481,33,-33,42,14.960,21978,22026,0
107474,0.032,-0.084,0.280,-0.000,0.001,0.001,0.127,0.687,-0.118,0.706,0.514,-0.000,-0.028,0.007,22537,22421,31,-31,41,14.930,22371,21978,0
107574,0.016,-0.101,-0.020,-0.000,0.001,0.000,0.126,0.685,-0.120,0.708,0.514,-0.000,-0.034,0.004,22633,22553,30,-30,41,14.930,22371,21978,0
107674,0.006,-0.109,0.000,-0.000,0.000,0.001,0.126,0.684,-0.120,0.709,0.514,-0.000,-0.037,0.001,22759,22655,29,-29,41,14.920,22675,22675,0
107774,0.004,-0.113,0.000,-0.000,-0.000,-0.000,0.126,0.683,-0.121,0.709,0.518,-0.000,-0.037,0.001,22841,22799,30,-30,41,14.920,22675,22675,0
107874,0.017,-0.107,-0.690,0.000,-0.000,-0.000,0.127,0.684,-0.120,0.708,0.514,-0.000,-0.036,0.004,22910,22954,30,-30,42,14.920,22883,22935,0
107974,0.023,-0.108,-0.490,-0.000,-0.000,0.000,0.128,0.684,-0.119,0.708,0.514,-0.000,-0.036,0.006,23028,23059,30,-30,42,14.920,22883,22935,0
108074,0.021,-0.113,0.080,-0.000,0.001,-0.000,0.128,0.683,-0.119,0.709,0.514,-0.000,-0.038,0.005,23149,23161,29,-29,42,14.910,23201,23094,0
108174,0.019,-0.131,0.050,-0.000,0.001,0.000,0.128,0.681,-0.119,0.711,0.518,-0.000,-0.044,0.005,23268,23264,27,-27,42,14.910,23201,23094,0
108274,0.015,-0.143,-0.370,-0.000,0.000,0.000,0.129,0.680,-0.120,0.712,0.514,-0.000,-0.048,0.004,23382,23370,27,-27,42,14.890,23364,23474,0
108374,0.020,-0.143,0.300,-0.001,-0.000,-0.000,0.130,0.680,-0.120,0.712,0.514,-0.000,-0.048,0.005,23462,23510,27,-27,42,14.890,23364,23474,0
108474,0.027,-0.143,0.480,0.000,0.000,0.000,0.127,0.680,-0.117,0.713,0.514,-0.000,-0.048,0.007,23566,23624,27,-27,41,14.850,23474,23584,0
108574,0.022,-0.153,-0.610,-0.000,0.001,0.000,0.127,0.679,-0.117,0.714,0.514,-0.000,-0.052,0.005,23702,23705,25,-25,41,14.850,23474,23584,0
108674,0.018,-0.158,0.000,-0.000,-0.001,0.000,0.126,0.678,-0.117,0.714,0.514,-0.000,-0.052,0.005,23811,23814,26,-26,42,14.860,23809,23752,0
108774,0.020,-0.163,0.620,-0.001,0.002,-0.001,0.128,0.677,-0.117,0.715,0.518,-0.000,-0.055,0.005,23898,23943,24,-24,42,14.860,23809,23752,0
108874,0.048,-0.184,0.060,-0.000,-0.000,-0.002,0.130,0.676,-0.114,0.717,0.514,-0.000,-0.061,0.013,23897,24158,23,-23,42,14.860,23809,23752,0
108974,0.056,-0.179,0.980,0.000,0.000,0.001,0.129,0.676,-0.113,0.716,0.518,-0.000,-0.060,0.013,24079,24191,24,-24,42,14.840,23923,23923,0
109074,0.036,-0.186,0.050,-0.000,0.000,0.000,0.126,0.675,-0.113,0.718,0.514,-0.000,-0.062,0.009,24229,24255,23,-23,42,14.840,23923,23923,0
109174,0.027,-0.187,-1.170,-0.000,0.000,0.000,0.125,0.675,-0.113,0.718,0.514,-0.000,-0.063,0.007,24338,24358,23,-23,42,14.820,24330,24213,0
109274,0.026,-0.191,0.800,-0.000,-0.000,0.000,0.125,0.675,-0.113,0.718,0.514,-0.000,-0.064,0.007,24428,24478,22,-23,42,14.820,24330,24213,0
109374,0.021,-0.189,0.140,0.000,0.000,0.000,0.125,0.675,-0.114,0.718,0.514,-0.000,-0.063,0.005,24552,24564,23,-23,42,14.770,24271,24570,0
109474,0.022,-0.189,0.700,-0.000,0.000,-0.000,0.126,0.675,-0.114,0.718,0.514,-0.000,-0.063,0.006,24632,24693,22,-22,42,14.770,24271,24570,0
109574,0.029,-0.195,1.140,-0.000,0.000,-0.000,0.126,0.674,-0.113,0.719,0.518,-0.000,-0.065,0.008,24713,24820,22,-22,42,14.780,24691,24570,0
109674,0.033,-0.203,-0.950,0.000,0.001,0.000,0.127,0.673,-0.113,0.720,0.514,-0.000,-0.068,0.008,24824,24916,21,-21,42,14.780,24691,24570,0
109774,0.035,-0.209,0.080,0.000,0.000,-0.000,0.126,0.673,-0.111,0.720,0.514,-0.000,-0.070,0.009,24914,25032,20,-20,42,14.780,24691,24570,0
109874,0.044,-0.210,-1.730,0.000,-0.000,-0.001,0.127,0.673,-0.111,0.720,0.514,-0.000,-0.070,0.011,24990,25161,20,-20,43,14.790,24813,24937,0
109974,0.056,-0.203,0.320,0.000,-0.000,-0.000,0.128,0.674,-0.110,0.719,0.514,-0.000,-0.068,0.014,25079,25276,21,-21,43,14.790,24813,24937,0
110074,0.056,-0.199,0.980,-0.000,0.000,0.000,0.128,0.674,-0.110,0.719,0.514,-0.000,-0.066,0.014,25193,25366,21,-21,43,14.740,25188,25252,0
110174,0.049,-0.206,0.680,0.000,0.001,0.000,0.127,0.673,-0.111,0.720,0.514,-0.000,-0.069,0.012,25322,25440,19,-19,43,14.740,25188,25252,0
110274,0.047,-0.212,-1.310,0.000,0.000,-0.000,0.126,0.673,-0.109,0.721,0.514,-0.000,-0.071,0.012,25410,25554,19,-19,43,14.720,25380,25510,0
110374,0.056,-0.215,0.730,0.001,-0.000,-0.000,0.125,0.673,-0.107,0.721,0.514,-0.000,-0.072,0.014,25472,25693,19,-19,43,14.720,25380,25510,0
110474,0.076,-0.211,-1.080,-0.001,-0.000,-0.001,0.125,0.674,-0.104,0.721,0.514,-0.001,-0.070,0.019,25516,25849,19,-19,43,14.720,25575,25510,0
110574,0.071,-0.214,1.210,0.000,0.000,0.001,0.124,0.673,-0.104,0.721,0.514,-0.001,-0.072,0.017,25694,25872,18,-18,43,14.720,25575,25510,0
110674,0.052,-0.225,-0.250,-0.000,0.001,0.000,0.122,0.672,-0.105,0.723,0.514,-0.000,-0.076,0.013,25819,25945,17,-17,43,14.720,25575,25510,0
110774,0.045,-0.235,-0.750,0.000,0.000,0.000,0.122,0.671,-0.106,0.724,0.514,-0.000,-0.078,0.011,25914,26047,16,-16,43,14.680,25974,25974,0
110874,0.044,-0.235,-1.880,0.000,-0.001,-0.000,0.122,0.671,-0.105,0.724,0.514,-0.000,-0.078,0.011,25999,26160,17,-17,43,14.680,25974,25974,0
110974,0.046,-0.230,-2.940,0.000,0.000,-0.000,0.122,0.671,-0.106,0.724,0.514,-0.000,-0.077,0.011,26090,26265,17,-17,43,14.670,26178,25974,0
111074,0.056,-0.230,1.260,0.000,-0.000,-0.001,0.124,0.671,-0.105,0.723,0.514,-0.001,-0.077,0.014,26144,26407,16,-17,43,14.670,26178,25974,0
111174,0.066,-0.235,-0.650,0.000,0.000,-0.000,0.124,0.671,-0.104,0.724,0.514,-0.001,-0.078,0.016,26242,26503,16,-16,43,14.660,26315,26595,0
111274,0.066,-0.233,-1.090,0.000,0.000,-0.000,0.124,0.671,-0.104,0.724,0.514,-0.001,-0.078,0.016,26346,26594,16,-16,43,14.660,26315,26595,0
111374,0.065,-0.238,-1.970,0.000,0.000,0.000,0.124,0.671,-0.104,0.724,0.510,-0.001,-0.079,0.016,26449,26683,15,-15,43,14.660,26315,26595,0
111474,0.067,-0.234,0.010,0.000,0.000,-0.000,0.124,0.671,-0.103,0.724,0.510,-0.001,-0.078,0.017,26530,26795,15,-15,43,14.640,26595,26385,0
111574,0.068,-0.240,0.890,0.000,-0.000,0.000,0.124,0.670,-0.103,0.724,0.506,-0.001,-0.080,0.017,26630,26886,15,-15,43,14.640,26595,26385,0
111674,0.070,-0.230,-3.480,-0.000,0.000,-0.000,0.124,0.672,-0.103,0.723,0.510,-0.001,-0.077,0.018,26705,26999,15,-15,44,14.600,26881,26809,0
111774,0.072,-0.243,0.430,-0.000,0.000,-0.000,0.125,0.670,-0.103,0.725,0.506,-0.001,-0.081,0.018,26803,27090,14,-14,44,14.600,26881,26809,0
111874,0.072,-0.231,-0.450,0.000,-0.001,-0.000,0.125,0.672,-0.103,0.723,0.502,-0.001,-0.077,0.018,26894,27185,15,-15,44,14.600,26881,26809,0
111974,0.076,-0.225,0.510,0.000,-0.001,-0.000,0.125,0.672,-0.103,0.722,0.498,-0.001,-0.075,0.019,26972,27292,15,-15,44,14.600,26595,27624,0
112074,0.080,-0.196,-1.550,-0.000,-0.001,-0.000,0.124,0.676,-0.103,0.719,0.494,-0.001,-0.064,0.020,27055,27393,18,-18,44,14.600,26595,27624,0
112174,0.088,-0.180,-1.080,0.001,-0.002,-0.000,0.124,0.678,-0.102,0.717,0.494,-0.001,-0.059,0.022,27122,27506,19,-19,44,14.590,27173,27397,0
112274,0.090,-0.111,2.330,0.000,-0.003,0.001,0.123,0.687,-0.103,0.709,0.494,-0.000,-0.035,0.022,27230,27578,24,-24,44,14.590,27173,27397,0
112374,0.077,-0.068,-3.780,0.000,-0.002,0.000,0.121,0.692,-0.105,0.704,0.490,-0.000,-0.022,0.019,27348,27639,26,-26,43,14.570,26881,28169,0
112474,0.076,-0.044,0.280,-0.000,-0.000,-0.000,0.120,0.694,-0.105,0.702,0.486,-0.000,-0.015,0.019,27417,27748,26,-26,43,14.570,26881,28169,0
112574,0.077,-0.046,-1.460,-0.000,-0.001,-0.000,0.120,0.694,-0.105,0.702,0.486,-0.000,-0.015,0.019,27503,27838,25,-25,43,14.570,26881,28169,0
112674,0.083,-0.039,-4.660,0.000,-0.000,-0.000,0.120,0.695,-0.104,0.701,0.486,-0.000,-0.013,0.021,27572,27945,25,-25,45,14.560,27397,27777,0
