Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage
602878,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5655,-153,152,38,15.900
602978,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5655,-153,152,38,15.900
603078,0.004,-2.812,0.000,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5656,-153,152,38,15.900
603178,0.004,-2.812,0.020,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5656,-153,152,39,15.910
603278,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5657,-153,152,39,15.910
603378,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5657,-153,152,38,15.910
603478,0.004,-2.812,0.010,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5658,-153,152,38,15.910
603578,0.004,-2.812,0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5659,-153,152,39,15.910
603678,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5660,-153,152,39,15.910
603778,0.004,-2.812,0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5661,-153,152,39,15.910
603878,0.004,-2.812,0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5661,-153,152,38,15.900
603978,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5661,-153,152,38,15.900
604078,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5662,-153,152,38,15.900
604178,0.004,-2.812,-0.010,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5662,-153,152,38,15.900
604278,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5663,-153,152,38,15.900
604378,0.004,-2.812,0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5663,-153,152,38,15.900
604478,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5665,-153,152,38,15.900
604578,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5666,-153,152,38,15.890
604678,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5666,-153,152,38,15.890
604778,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5666,-153,152,39,15.890
604878,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5667,-153,152,39,15.890
604978,0.004,-2.812,-0.020,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5668,-153,152,38,15.890
605078,0.004,-2.812,0.020,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5668,-153,152,38,15.890
605178,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5669,-153,152,38,15.890
605278,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5670,-153,152,38,15.910
605378,0.004,-2.812,0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5671,-153,152,38,15.910
605478,0.004,-2.812,-0.010,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5671,-153,152,38,15.910
605578,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5672,-153,152,38,15.910
605678,0.004,-2.812,-0.010,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5673,-153,152,38,15.910
605778,0.004,-2.812,0.010,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5672,-153,152,39,15.910
605878,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5673,-153,152,39,15.910
605978,0.004,-2.812,-0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5674,-153,152,38,15.900
606078,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5674,-153,152,38,15.900
606178,0.004,-2.812,-0.010,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5675,-153,152,38,15.890
606278,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5677,-153,152,38,15.890
606378,0.004,-2.812,-0.010,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5677,-153,152,38,15.890
606478,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5677,-153,152,38,15.890
606578,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5678,-153,152,38,15.890
606678,0.004,-2.812,-0.010,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5679,-153,152,38,15.890
606778,0.004,-2.812,-0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5679,-153,152,38,15.890
606878,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5680,-153,152,38,15.910
606978,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5681,-153,152,38,15.910
607078,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5682,-153,152,38,15.910
607178,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5682,-153,152,38,15.910
607278,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5682,-153,152,38,15.910
607378,0.004,-2.812,0.000,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5683,-153,152,38,15.910
607478,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5684,-153,152,38,15.910
607578,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5684,-153,152,38,15.910
607678,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5685,-153,152,38,15.910
607778,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5686,-153,152,38,15.910
607878,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5687,-153,152,38,15.910
607978,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5687,-153,152,38,15.910
608078,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5687,-153,152,38,15.900
608178,0.004,-2.812,0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5688,-153,152,38,15.900
608278,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5689,-153,152,38,15.890
608378,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5690,-153,152,38,15.890
608478,0.004,-2.812,0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5690,-153,152,38,15.890
608578,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5691,-153,152,38,15.890
608678,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5692,-153,152,38,15.890
608778,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5692,-153,152,38,15.900
608878,0.004,-2.812,0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5692,-153,152,38,15.900
608978,0.004,-2.812,0.020,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5693,-153,152,38,15.900
609078,0.004,-2.812,-0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5694,-153,152,38,15.900
609178,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5694,-153,152,38,15.900
609278,0.004,-2.812,-0.010,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5696,-153,152,38,15.910
609378,0.004,-2.812,-0.010,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5696,-153,152,38,15.910
609478,0.004,-2.812,0.000,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5697,-153,152,39,15.910
609578,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5696,-153,152,39,15.910
609678,0.004,-2.812,0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5698,-153,152,39,15.910
609778,0.004,-2.812,0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5698,-153,152,38,15.910
609878,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5698,-153,152,38,15.910
609978,0.004,-2.812,-0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5700,-153,152,38,15.900
610078,0.004,-2.812,0.010,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5700,-153,152,38,15.900
610178,0.004,-2.812,0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5701,-153,152,39,15.900
610278,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5702,-153,152,39,15.900
610378,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5702,-153,152,39,15.900
610478,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5703,-153,152,38,15.900
610578,0.004,-2.812,0.020,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5704,-153,152,38,15.900
610678,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5704,-153,152,38,15.880
610778,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5705,-153,152,38,15.880
610878,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5705,-153,152,38,15.900
610978,0.004,-2.812,0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5706,-153,152,38,15.900
611078,0.004,-2.812,0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5707,-153,152,38,15.900
611178,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5707,-153,152,38,15.900
611278,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5708,-153,152,38,15.900
611378,0.004,-2.812,-0.010,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5709,-153,152,38,15.900
611478,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5709,-153,152,38,15.900
611578,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5710,-153,152,39,15.900
611678,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5710,-153,152,39,15.900
611778,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5711,-153,152,39,15.900
611878,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5711,-153,152,38,15.890
611978,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5712,-153,152,38,15.890
612078,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5713,-153,152,38,15.890
612178,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5714,-153,152,38,15.890
612278,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5715,-153,152,38,15.910
612378,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5715,-153,152,38,15.910
612478,0.004,-2.812,0.000,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5716,-153,152,38,15.910
612578,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5715,-153,152,38,15.910
612678,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5716,-153,152,38,15.910
612778,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5718,-153,152,38,15.910
612878,0.004,-2.812,-0.010,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5719,-153,152,38,15.910
612978,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5719,-153,152,38,15.900
613078,0.004,-2.812,0.000,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5720,-153,152,38,15.900
613178,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5720,-153,152,38,15.900
613278,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5721,-153,152,38,15.910
613378,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5722,-153,152,38,15.910
613478,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5722,-153,152,38,15.910
613578,0.004,-2.812,-0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5723,-153,152,38,15.910
613678,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5723,-153,152,38,15.910
613778,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5724,-153,152,38,15.910
613878,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5724,-153,152,38,15.910
613978,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5725,-153,152,38,15.910
614078,0.004,-2.812,0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5725,-153,152,38,15.910
614178,0.004,-2.812,0.010,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5726,-153,152,38,15.900
614278,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5727,-153,152,38,15.900
614378,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5727,-153,152,38,15.910
614478,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5728,-153,152,38,15.910
614578,0.004,-2.812,0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5729,-153,152,38,15.910
614678,0.004,-2.812,0.000,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5729,-153,152,38,15.900
614778,0.004,-2.812,0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5730,-153,152,38,15.900
614878,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5731,-153,152,38,15.890
614978,0.004,-2.812,-0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5731,-153,152,38,15.890
615078,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5732,-153,152,38,15.890
615178,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5733,-153,152,38,15.890
615278,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5733,-153,152,38,15.890
615378,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5734,-153,152,38,15.900
615478,0.004,-2.812,-0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5734,-153,152,38,15.900
615578,0.004,-2.812,0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5735,-153,152,38,15.900
615678,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5736,-153,152,38,15.900
615778,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5736,-153,152,38,15.900
615878,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5736,-153,152,39,15.890
615978,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5737,-153,152,39,15.890
616078,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5738,-153,152,38,15.900
616178,0.004,-2.812,0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5739,-153,152,38,15.900
616278,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5740,-153,152,38,15.910
616378,0.004,-2.812,0.010,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5740,-153,152,38,15.910
616478,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5741,-153,152,38,15.910
616578,0.004,-2.812,0.000,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5741,-153,152,38,15.920
616678,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5741,-153,152,38,15.920
616778,0.004,-2.812,0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5742,-153,152,38,15.910
616878,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5743,-153,152,38,15.910
616978,0.004,-2.812,-0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5744,-153,152,38,15.910
617078,0.004,-2.812,0.000,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5745,-153,152,38,15.890
617178,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5745,-153,152,38,15.890
617278,0.004,-2.812,-0.010,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5746,-153,152,38,15.910
617378,0.004,-2.812,-0.020,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5747,-153,152,38,15.910
617478,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5747,-153,152,38,15.910
617578,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5747,-153,152,38,15.900
617678,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5748,-153,152,38,15.900
617778,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5750,-153,152,38,15.900
617878,0.004,-2.812,0.010,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5750,-153,152,38,15.900
617978,0.004,-2.812,-0.010,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5750,-153,152,38,15.910
618078,0.004,-2.812,0.000,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5751,-153,152,38,15.910
618178,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5751,-153,152,38,15.910
618278,0.004,-2.812,-0.010,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5752,-153,152,38,15.900
618378,0.004,-2.812,-0.010,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5752,-153,152,38,15.900
618478,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5753,-153,152,38,15.900
618578,0.004,-2.812,0.000,0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5755,-153,152,38,15.900
618678,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5754,-153,152,38,15.900
618778,0.004,-2.812,0.010,-0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5756,-153,152,38,15.910
618878,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5756,-153,152,38,15.910
618978,0.004,-2.812,0.010,-0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5756,-153,152,38,15.900
619078,0.004,-2.812,0.010,0.000,-0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5758,-153,152,38,15.900
619178,0.004,-2.812,0.000,0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5758,-153,152,38,15.900
619278,0.004,-2.812,0.000,-0.000,-0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5758,-153,152,38,15.900
619378,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5759,-153,152,38,15.900
619478,0.004,-2.812,-0.020,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5759,-153,152,38,15.890
619578,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5760,-153,152,38,15.890
619678,0.004,-2.812,0.000,-0.000,0.000,-0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5761,-153,152,38,15.890
619778,0.004,-2.812,0.000,0.000,0.000,0.000,0.996,0.002,-0.006,0.088,-0.200,-0.002,-1.406,0.002,0,5761,-153,152,38,15.890
