Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,ErrorCodes
130387,0.086,-0.257,1.160,0.000,0.000,0.001,-0.090,-0.673,0.068,-0.731,0.278,-0.001,-0.086,0.021,30129,30351,9,-9,44,14.470,30030,30395,0
130487,0.084,-0.265,-1.740,0.001,0.001,0.000,-0.090,-0.672,0.068,-0.732,0.275,-0.001,-0.088,0.021,30298,30538,8,-8,44,14.470,30030,30395,0
130587,0.073,-0.263,0.550,0.001,-0.000,0.001,-0.087,-0.672,0.068,-0.732,0.000,-0.001,-0.088,0.018,30406,30592,8,-8,44,14.470,30030,30395,0
130687,0.081,-0.263,0.240,0.000,0.000,-0.000,-0.087,-0.672,0.066,-0.732,-1.000,-0.001,-0.088,0.020,30249,30530,8,-8,45,14.470,29850,31055,0
130787,0.077,-0.261,-0.620,-0.000,-0.001,0.000,-0.086,-0.672,0.066,-0.732,-1.000,-0.001,-0.087,0.019,30263,30501,8,-8,45,14.470,29850,31055,0
130887,0.067,-0.252,-0.600,0.000,-0.000,0.001,-0.086,-0.673,0.067,-0.731,-1.000,-0.001,-0.084,0.017,30144,30291,8,-8,45,14.450,30030,30581,0
130987,0.067,-0.260,1.470,-0.001,0.001,-0.001,-0.085,-0.672,0.067,-0.732,-1.000,-0.001,-0.087,0.017,29885,30132,7,-7,45,14.450,30030,30581,0
131087,0.078,-0.272,-0.110,0.000,0.000,-0.000,-0.087,-0.671,0.067,-0.733,-1.000,-0.001,-0.091,0.019,29822,30116,6,-6,45,14.450,30030,30581,0
131187,0.091,-0.282,-0.190,0.000,0.000,-0.001,-0.088,-0.670,0.065,-0.734,-1.000,-0.001,-0.094,0.023,29729,30084,5,-5,45,14.450,29940,30581,0
131287,0.100,-0.286,-3.310,0.001,0.001,0.000,-0.089,-0.670,0.064,-0.735,-1.000,-0.001,-0.095,0.025,29736,30100,4,-5,45,14.450,29940,30581,0
131387,0.097,-0.293,-0.780,0.000,-0.000,-0.000,-0.088,-0.669,0.063,-0.736,-1.000,-0.001,-0.098,0.024,29726,30060,4,-4,45,14.440,30120,29940,0
131487,0.101,-0.291,-0.600,0.000,-0.001,0.000,-0.089,-0.669,0.063,-0.735,-1.000,-0.001,-0.097,0.025,29591,29950,4,-4,45,14.440,30120,29940,0
131587,0.096,-0.280,-1.560,0.000,-0.001,0.000,-0.088,-0.670,0.064,-0.734,-1.000,-0.001,-0.093,0.024,29600,29932,5,-5,45,14.440,30120,29940,0
131687,0.095,-0.280,1.560,0.000,0.001,-0.001,-0.087,-0.670,0.063,-0.734,-1.000,-0.001,-0.093,0.024,29356,29725,4,-4,46,14.420,29673,29850,0
131787,0.104,-0.281,1.610,-0.000,-0.001,0.000,-0.088,-0.670,0.063,-0.734,-1.000,-0.001,-0.094,0.026,29366,29766,4,-4,46,14.420,29673,29850,0
131887,0.093,-0.275,0.280,-0.001,-0.000,0.000,-0.088,-0.671,0.065,-0.733,-1.000,-0.001,-0.092,0.023,29403,29739,4,-4,46,14.440,29585,29761,0
131987,0.094,-0.272,-2.330,-0.000,0.000,0.000,-0.089,-0.671,0.065,-0.733,-1.000,-0.001,-0.091,0.023,29464,29831,4,-4,46,14.440,29585,29761,0
132087,0.093,-0.281,-2.010,0.000,0.001,-0.000,-0.089,-0.670,0.066,-0.734,-1.000,-0.001,-0.094,0.023,29361,29736,2,-2,46,14.440,29585,29761,0
132187,0.097,-0.286,-2.210,0.000,-0.000,-0.001,-0.090,-0.669,0.065,-0.734,-1.000,-0.001,-0.095,0.024,29308,29724,2,-2,47,14.450,29239,29940,0
132287,0.106,-0.277,-1.960,0.000,-0.001,-0.000,-0.090,-0.671,0.064,-0.734,-1.000,-0.001,-0.092,0.026,29275,29718,3,-3,47,14.450,29239,29940,0
132387,0.111,-0.263,-0.830,0.000,-0.001,0.000,-0.090,-0.672,0.063,-0.732,-1.000,-0.001,-0.088,0.028,29305,29762,4,-4,47,14.430,29069,30211,0
132487,0.113,-0.258,-1.000,0.000,0.001,0.000,-0.089,-0.673,0.063,-0.732,-1.000,-0.001,-0.086,0.028,29312,29780,3,-3,47,14.430,29069,30211,0
132587,0.112,-0.262,-1.290,0.000,-0.000,0.000,-0.089,-0.673,0.062,-0.732,-1.000,-0.001,-0.087,0.028,29277,29739,3,-3,47,14.430,29069,30211,0
132687,0.110,-0.264,1.450,-0.000,0.001,0.001,-0.088,-0.672,0.062,-0.732,-1.000,-0.001,-0.088,0.027,29131,29585,2,-2,48,14.420,28985,29761,0
132787,0.099,-0.263,0.460,0.000,-0.000,0.000,-0.088,-0.672,0.064,-0.732,-1.000,-0.001,-0.088,0.025,29105,29518,2,-2,48,14.420,28985,29761,0
132887,0.096,-0.260,-3.570,-0.000,0.000,-0.000,-0.087,-0.673,0.064,-0.732,-1.000,-0.001,-0.087,0.024,29166,29604,2,-2,48,14.450,29154,29411,0
132987,0.096,-0.269,0.780,0.000,0.000,-0.000,-0.088,-0.672,0.064,-0.733,-1.000,-0.001,-0.090,0.024,28971,29424,1,-1,48,14.450,29154,29411,0
133087,0.095,-0.269,-2.000,-0.000,0.001,0.000,-0.088,-0.672,0.065,-0.733,-1.000,-0.001,-0.090,0.024,29023,29473,1,-1,48,14.450,29154,29411,0
133187,0.101,-0.271,2.050,0.000,-0.000,-0.001,-0.089,-0.671,0.064,-0.733,-1.000,-0.001,-0.090,0.025,28838,29350,1,-1,48,14.420,28653,29673,0
133287,0.115,-0.271,0.860,-0.000,-0.000,-0.000,-0.090,-0.672,0.063,-0.733,-1.000,-0.001,-0.090,0.029,28754,29321,0,0,48,14.420,28653,29673,0
133387,0.117,-0.262,-4.330,0.001,-0.000,0.000,-0.090,-0.673,0.063,-0.732,-1.000,-0.001,-0.087,0.029,28833,29384,1,-1,48,14.440,28818,29239,0
133487,0.116,-0.262,-2.170,0.000,-0.000,-0.000,-0.090,-0.673,0.063,-0.732,-1.000,-0.001,-0.087,0.029,28700,29247,0,0,48,14.440,28818,29239,0
133587,0.116,-0.258,-1.630,0.000,-0.001,0.000,-0.089,-0.673,0.062,-0.731,-1.000,-0.001,-0.086,0.029,28620,29178,1,-1,48,14.440,28818,29239,0
133688,0.116,-0.257,-1.890,-0.000,0.000,0.000,-0.090,-0.673,0.063,-0.731,-1.000,-0.001,-0.086,0.029,28560,29124,0,0,48,14.420,28735,29325,0
133788,0.103,-0.258,0.890,0.000,0.000,0.001,-0.088,-0.673,0.063,-0.732,-1.000,-0.001,-0.086,0.026,28471,28967,0,0,48,14.420,28735,29325,0
133888,0.090,-0.276,1.270,-0.000,0.001,0.000,-0.087,-0.671,0.064,-0.734,-1.000,-0.001,-0.092,0.023,28469,28942,-2,2,48,14.420,28735,29325,0
133988,0.091,-0.285,-3.750,0.000,0.000,-0.000,-0.087,-0.670,0.064,-0.735,-1.000,-0.001,-0.095,0.023,28482,29007,-3,3,48,14.450,28409,28901,0
134088,0.100,-0.284,0.660,-0.000,-0.001,-0.000,-0.088,-0.670,0.063,-0.735,-1.000,-0.001,-0.095,0.025,28270,28849,-3,2,48,14.450,28409,28901,0
134188,0.100,-0.278,-0.620,-0.000,-0.000,-0.000,-0.088,-0.671,0.063,-0.734,-1.000,-0.001,-0.093,0.025,28298,28865,-2,2,49,14.470,28248,28818,0
134288,0.103,-0.280,-3.510,-0.000,0.000,-0.000,-0.089,-0.670,0.063,-0.734,-1.000,-0.001,-0.093,0.026,28291,28883,-3,3,49,14.470,28248,28818,0
134388,0.105,-0.280,-0.570,0.000,-0.000,0.000,-0.089,-0.670,0.063,-0.734,-1.000,-0.001,-0.093,0.026,28330,28923,-3,3,49,14.470,28248,28818,0
134488,0.102,-0.279,-1.690,-0.000,0.000,0.000,-0.088,-0.670,0.063,-0.734,-1.000,-0.001,-0.093,0.026,28389,28963,-4,3,49,14.440,28328,28653,0
134588,0.096,-0.281,-1.130,-0.000,-0.001,0.000,-0.088,-0.670,0.064,-0.734,-1.000,-0.001,-0.094,0.024,28388,28942,-4,4,49,14.440,28328,28653,0
134688,0.093,-0.280,1.640,-0.000,-0.000,0.000,-0.088,-0.670,0.065,-0.734,-1.000,-0.001,-0.093,0.023,28250,28819,-4,4,49,14.440,28328,28653,0
134788,0.093,-0.273,-1.910,0.000,0.000,0.000,-0.088,-0.671,0.065,-0.733,-1.000,-0.001,-0.091,0.023,28365,28943,-4,4,49,14.410,28248,29069,0
134888,0.091,-0.273,0.930,-0.000,0.000,-0.000,-0.088,-0.671,0.065,-0.733,-1.000,-0.001,-0.091,0.023,28250,28888,-4,4,49,14.410,28248,29069,0
134988,0.089,-0.279,1.950,0.000,0.000,0.000,-0.088,-0.670,0.065,-0.734,-1.000,-0.001,-0.093,0.022,28266,28845,-5,5,49,14.410,28248,29069,0
135088,0.093,-0.277,-1.330,0.001,0.000,-0.000,-0.088,-0.671,0.064,-0.734,-1.000,-0.001,-0.092,0.023,28269,28882,-5,5,49,14.420,28328,28901,0
135188,0.097,-0.273,1.370,0.000,-0.000,0.000,-0.087,-0.671,0.063,-0.733,-1.000,-0.001,-0.091,0.024,28200,28834,-5,5,49,14.420,28328,28901,0
135288,0.089,-0.271,2.260,-0.000,-0.000,0.000,-0.087,-0.671,0.064,-0.733,-1.000,-0.001,-0.090,0.022,28221,28800,-5,5,49,14.420,28328,28901,0
135388,0.093,-0.273,-0.470,0.000,0.001,-0.001,-0.087,-0.671,0.064,-0.733,-1.000,-0.001,-0.091,0.023,28200,28848,-6,6,50,14.410,28328,28490,0
135488,0.095,-0.278,-2.490,0.000,0.000,0.001,-0.087,-0.671,0.063,-0.734,-1.000,-0.001,-0.093,0.024,28254,28878,-6,6,50,14.410,28328,28490,0
135588,0.088,-0.284,-4.330,-0.000,-0.000,0.000,-0.087,-0.670,0.064,-0.735,-1.000,-0.001,-0.095,0.022,28365,28968,-7,7,50,14.380,28248,28818,0
135688,0.062,-0.285,-3.310,-0.001,-0.001,0.001,-0.085,-0.669,0.067,-0.735,-1.000,-0.001,-0.095,0.016,28385,28851,-7,7,50,14.380,28248,28818,0
135788,0.070,-0.273,1.120,-0.001,-0.001,-0.000,-0.088,-0.671,0.069,-0.733,-1.000,-0.001,-0.091,0.017,28426,29022,-6,6,50,14.380,28248,28818,0
135888,0.057,-0.255,-1.310,0.001,-0.000,-0.000,-0.086,-0.673,0.070,-0.731,-1.000,-0.001,-0.085,0.014,28392,28913,-5,5,51,14.430,28571,28901,0
135988,0.085,-0.268,0.130,-0.001,-0.000,-0.001,-0.090,-0.671,0.068,-0.732,-1.000,-0.001,-0.089,0.021,28333,29028,-7,7,51,14.430,28571,28901,0
136088,0.069,-0.259,-3.350,-0.001,0.000,0.001,-0.090,-0.672,0.071,-0.732,-1.000,-0.001,-0.086,0.017,28474,29013,-6,6,51,14.430,28571,28901,0
136188,0.061,-0.253,0.280,0.001,-0.001,-0.000,-0.089,-0.673,0.072,-0.731,-1.000,-0.001,-0.084,0.015,28289,28850,-6,6,51,14.370,28735,28985,0
136288,0.072,-0.250,-0.640,-0.000,0.000,0.000,-0.090,-0.673,0.071,-0.730,-1.000,-0.001,-0.083,0.018,28201,28814,-7,7,51,14.370,28735,28985,0
136388,0.060,-0.252,-2.160,-0.000,0.000,-0.000,-0.089,-0.673,0.072,-0.731,-1.000,-0.001,-0.084,0.015,28215,28778,-7,7,51,14.450,28169,28818,0
136488,0.131,-0.249,-2.070,-0.001,-0.003,-0.003,-0.097,-0.674,0.067,-0.729,-1.000,-0.001,-0.083,0.033,28079,29089,-6,6,51,14.450,28169,28818,0
136588,0.104,-0.227,-0.250,0.001,0.003,0.003,-0.093,-0.676,0.068,-0.727,-1.000,-0.001,-0.076,0.026,28128,28748,-6,6,51,14.450,28169,28818,0
136688,0.079,-0.280,-5.100,-0.001,0.001,0.001,-0.092,-0.670,0.070,-0.734,-1.000,-0.001,-0.093,0.019,28105,28687,-11,11,51,14.380,27932,28490,0
136788,0.065,-0.287,-1.760,0.000,0.001,0.000,-0.092,-0.669,0.072,-0.734,-1.000,-0.001,-0.096,0.016,28164,28739,-11,11,51,14.380,27932,28490,0
136888,0.071,-0.297,0.440,0.000,0.000,-0.001,-0.092,-0.667,0.072,-0.735,-1.000,-0.001,-0.099,0.018,28154,28825,-11,11,51,14.380,27932,28490,0
136988,0.086,-0.300,0.690,0.000,-0.001,-0.000,-0.094,-0.667,0.070,-0.736,-1.000,-0.001,-0.100,0.021,28176,28907,-11,11,51,14.380,28011,29325,0
137088,0.093,-0.289,1.030,-0.000,-0.001,-0.000,-0.094,-0.669,0.070,-0.734,-1.000,-0.001,-0.096,0.023,28092,28842,-11,11,51,14.380,28011,29325,0
137188,0.097,-0.277,2.940,-0.001,-0.001,-0.001,-0.095,-0.670,0.071,-0.733,-1.000,-0.001,-0.092,0.024,28036,28795,-10,10,52,14.390,28169,28818,0
137288,0.105,-0.258,-1.800,0.000,-0.000,-0.000,-0.096,-0.672,0.070,-0.731,-1.000,-0.001,-0.086,0.026,28154,28943,-9,9,52,14.390,28169,28818,0
137388,0.105,-0.272,2.510,-0.000,0.000,0.000,-0.096,-0.671,0.070,-0.732,-1.000,-0.001,-0.091,0.026,28131,28899,-11,11,52,14.390,28169,28818,0
137488,0.104,-0.274,1.590,0.000,0.000,0.000,-0.096,-0.670,0.070,-0.732,-1.000,-0.001,-0.091,0.026,28064,28842,-11,11,52,14.390,28169,28901,0
137588,0.100,-0.269,0.480,-0.000,-0.000,0.000,-0.096,-0.671,0.071,-0.732,-1.000,-0.001,-0.090,0.025,28053,28814,-11,11,52,14.390,28169,28901,0
137688,0.095,-0.270,1.950,-0.000,-0.000,0.000,-0.096,-0.671,0.071,-0.732,-1.000,-0.001,-0.090,0.024,28103,28855,-11,11,52,14.390,28169,28901,0
137788,0.094,-0.254,2.030,0.000,-0.000,0.000,-0.096,-0.673,0.072,-0.730,-1.000,-0.001,-0.085,0.023,28160,28926,-10,10,52,14.370,28328,28735,0
137888,0.096,-0.261,1.430,-0.000,0.000,0.000,-0.096,-0.672,0.072,-0.731,-0.039,-0.001,-0.087,0.024,28166,28949,-12,12,52,14.370,28328,28735,0
137988,0.083,-0.272,-0.420,-0.000,0.001,0.000,-0.096,-0.670,0.074,-0.732,-0.200,-0.001,-0.091,0.021,28314,29023,-13,13,52,14.370,28328,28735,0
138088,0.136,-0.326,-2.490,0.000,0.001,-0.007,-0.099,-0.664,0.066,-0.738,-0.200,-0.002,-0.108,0.038,28713,29973,-17,17,52,14.380,24570,25125,0
138188,0.176,-0.099,0.440,0.003,-0.016,0.004,-0.098,-0.692,0.064,-0.712,-0.200,-0.001,-0.033,0.044,28725,29704,9,-9,52,14.380,24570,25125,0
138288,0.131,-0.014,0.600,0.000,-0.006,0.002,-0.090,-0.702,0.067,-0.703,-0.200,-0.000,-0.005,0.033,28706,29484,8,-8,52,14.920,305,305,0
138388,0.088,0.145,0.300,0.000,-0.010,0.001,-0.084,-0.720,0.073,-0.685,-0.200,0.001,0.048,0.022,28680,29353,20,-20,52,14.920,305,305,0
138488,0.104,0.354,0.180,0.001,-0.015,-0.001,-0.082,-0.744,0.073,-0.659,-0.200,0.002,0.126,0.027,28497,29408,38,-38,52,14.920,305,305,0
138588,0.130,0.540,0.430,-0.000,-0.008,-0.001,-0.082,-0.764,0.073,-0.635,-0.200,0.003,0.180,0.033,28347,29357,46,-46,53,14.930,305,305,0
138688,0.150,0.650,0.120,-0.001,-0.004,-0.001,-0.083,-0.776,0.073,-0.621,-0.200,0.004,0.217,0.037,28209,29276,49,-49,53,14.930,305,305,0
138788,0.166,0.708,-0.160,-0.001,-0.005,-0.000,-0.085,-0.782,0.074,-0.613,-0.200,0.005,0.236,0.042,28160,29262,52,-52,53,14.930,305,305,0
138888,0.186,0.820,-0.340,-0.001,-0.007,-0.000,-0.087,-0.793,0.076,-0.598,-0.200,0.007,0.273,0.046,28123,29298,61,-61,53,14.960,305,305,0
138989,0.187,0.950,-0.120,-0.001,-0.008,-0.000,-0.086,-0.806,0.079,-0.580,-0.200,0.008,0.317,0.047,28145,29295,71,-71,53,14.960,305,305,0
139089,0.195,1.060,-0.070,-0.001,-0.007,-0.000,-0.087,-0.817,0.081,-0.565,-0.200,0.009,0.353,0.049,28095,29294,78,-78,53,14.970,305,305,0
139189,0.194,1.153,0.000,-0.000,-0.006,0.000,-0.085,-0.826,0.083,-0.552,-0.200,0.010,0.388,0.048,28085,29258,85,-84,53,14.970,305,305,0
139288,0.173,1.271,-0.270,0.000,-0.007,0.001,-0.082,-0.836,0.086,-0.535,-0.200,0.010,0.424,0.043,28144,29201,93,-93,53,14.970,305,305,0
139388,0.149,1.388,0.070,0.000,-0.006,0.000,-0.077,-0.847,0.089,-0.519,-0.200,0.009,0.463,0.037,28148,29161,101,-101,53,14.980,305,305,0
139489,0.150,1.480,0.020,-0.000,-0.005,-0.001,-0.076,-0.855,0.089,-0.505,-0.200,0.010,0.493,0.037,28063,29163,107,-107,53,14.980,305,305,0
139589,0.152,1.525,-0.030,-0.000,-0.001,0.000,-0.075,-0.859,0.090,-0.498,-0.200,0.010,0.509,0.038,28000,29112,109,-108,53,14.990,305,305,0
139689,0.140,1.549,-0.190,0.000,-0.000,0.001,-0.074,-0.861,0.093,-0.495,-0.200,0.009,0.516,0.035,28005,29052,110,-110,53,14.990,305,305,0
139788,0.135,1.553,-0.140,-0.001,-0.001,-0.000,-0.075,-0.861,0.094,-0.495,-0.200,0.009,0.518,0.034,27968,29051,112,-111,53,14.990,305,305,0
139889,0.139,1.560,-0.010,-0.000,-0.001,0.000,-0.076,-0.861,0.096,-0.493,-0.200,0.009,0.520,0.035,27923,29033,114,-113,53,15.010,305,305,0
139989,0.131,1.563,-0.040,-0.001,0.000,0.001,-0.076,-0.861,0.098,-0.493,-0.200,0.009,0.521,0.033,27917,28989,115,-115,53,15.010,305,305,0
140088,0.119,1.555,-0.020,-0.000,0.001,0.001,-0.075,-0.860,0.100,-0.494,-0.200,0.008,0.518,0.030,27903,28930,116,-115,53,15.010,305,305,0
140188,0.104,1.553,-0.080,-0.001,0.000,0.001,-0.075,-0.860,0.103,-0.494,-0.200,0.007,0.518,0.026,27895,28888,117,-117,53,15.020,305,305,0
140287,0.095,1.558,-0.110,-0.000,-0.001,0.001,-0.075,-0.860,0.105,-0.494,-0.200,0.006,0.519,0.024,27882,28870,119,-119,53,15.020,305,305,0
140388,0.080,1.571,-0.030,0.000,-0.000,0.001,-0.073,-0.861,0.108,-0.492,-0.200,0.005,0.524,0.020,27889,28817,122,-122,53,15.030,305,305,0
140489,0.064,1.582,0.000,-0.000,-0.001,0.001,-0.072,-0.862,0.110,-0.490,-0.200,0.004,0.527,0.016,27868,28762,124,-124,53,15.030,305,305,0
140589,0.038,1.580,0.070,0.001,-0.000,0.001,-0.070,-0.861,0.112,-0.491,-0.200,0.003,0.527,0.010,27873,28661,125,-125,53,15.030,305,305,0
140689,0.005,1.590,-0.010,0.001,0.000,0.001,-0.066,-0.862,0.115,-0.490,-0.200,0.000,0.530,0.000,27891,28553,128,-128,53,15.040,305,305,0
140788,-0.016,1.594,-0.070,0.000,0.000,0.000,-0.063,-0.862,0.115,-0.490,-0.200,-0.001,0.531,-0.004,27865,28531,129,-129,53,15.040,305,305,0
140888,-0.005,1.593,-0.060,-0.001,-0.000,-0.001,-0.065,-0.862,0.116,-0.490,-0.200,-0.000,0.531,-0.001,27772,28574,131,-131,53,15.050,305,305,0
140987,0.012,1.593,-0.010,-0.002,-0.000,0.000,-0.068,-0.862,0.117,-0.489,-0.200,0.001,0.531,0.003,27709,28572,132,-132,53,15.050,305,305,0
141087,0.016,1.579,-0.070,-0.002,0.001,0.000,-0.070,-0.860,0.119,-0.491,-0.200,0.001,0.526,0.004,27692,28537,132,-132,53,15.050,305,305,0
141188,0.031,1.557,-0.130,-0.001,0.002,-0.000,-0.074,-0.858,0.121,-0.494,-0.200,0.002,0.519,0.008,27639,28562,132,-132,53,15.050,305,305,0
141288,0.047,1.538,-0.150,-0.001,0.001,-0.001,-0.077,-0.856,0.120,-0.496,-0.200,0.003,0.513,0.012,27602,28579,131,-131,53,15.050,305,305,0
141389,0.061,1.540,-0.030,-0.001,-0.000,-0.000,-0.079,-0.856,0.121,-0.496,-0.200,0.004,0.513,0.016,27547,28563,132,-132,53,15.070,305,305,0
141487,0.068,1.541,-0.140,-0.001,-0.001,0.000,-0.081,-0.856,0.122,-0.495,-0.200,0.005,0.514,0.017,27531,28539,133,-133,53,15.070,305,305,0
141588,0.070,1.557,-0.060,-0.001,-0.002,-0.000,-0.082,-0.857,0.124,-0.493,-0.200,0.005,0.519,0.017,27515,28530,134,-134,53,15.070,305,305,0
141687,0.079,1.576,0.020,-0.000,-0.001,-0.000,-0.082,-0.859,0.124,-0.490,-0.200,0.005,0.525,0.020,27459,28527,136,-135,53,15.080,305,305,0
141787,0.080,1.584,0.000,-0.000,-0.000,0.000,-0.082,-0.860,0.124,-0.488,-0.200,0.005,0.528,0.020,27432,28475,136,-135,53,15.080,305,305,0
141887,0.075,1.587,-0.020,-0.000,-0.000,-0.000,-0.082,-0.860,0.124,-0.488,-0.200,0.005,0.529,0.019,27405,28429,136,-135,52,15.080,305,305,0
141988,0.077,1.586,-0.090,-0.000,0.000,-0.000,-0.082,-0.860,0.124,-0.488,-0.200,0.005,0.529,0.019,27364,28421,135,-135,52,15.080,305,305,0
142087,0.083,1.593,-0.060,0.000,-0.000,0.000,-0.082,-0.861,0.123,-0.487,-0.200,0.006,0.531,0.021,27333,28415,136,-136,52,15.080,305,305,0
142188,0.087,1.601,-0.010,-0.000,-0.001,0.000,-0.083,-0.861,0.124,-0.486,-0.200,0.006,0.534,0.022,27288,28389,137,-137,52,15.080,305,305,0
142287,0.090,1.600,0.000,-0.001,0.000,0.000,-0.084,-0.861,0.125,-0.486,-0.200,0.006,0.533,0.023,27236,28356,136,-136,52,15.080,305,305,0
142387,0.089,1.592,0.020,-0.001,0.001,0.000,-0.084,-0.860,0.125,-0.487,-0.200,0.006,0.531,0.022,27208,28314,135,-135,52,15.080,305,305,0
142487,0.099,1.577,-0.060,-0.001,0.001,-0.001,-0.087,-0.859,0.126,-0.489,-0.200,0.007,0.526,0.025,27132,28321,134,-134,52,15.080,305,305,0
142587,0.120,1.560,0.000,-0.001,0.001,-0.001,-0.090,-0.857,0.125,-0.491,-0.200,0.008,0.520,0.030,27049,28338,133,-133,52,15.080,305,305,0
142688,0.134,1.545,0.000,-0.000,0.001,-0.000,-0.092,-0.856,0.125,-0.493,-0.200,0.009,0.515,0.034,27008,28325,132,-132,52,15.080,305,305,0
142786,0.136,1.539,-0.050,0.000,0.001,0.000,-0.093,-0.856,0.125,-0.494,-0.200,0.009,0.513,0.034,26991,28287,132,-132,52,15.090,305,305,0
142888,0.130,1.540,-0.120,-0.000,-0.001,0.000,-0.092,-0.856,0.126,-0.493,-0.200,0.009,0.513,0.033,26985,28247,133,-133,52,15.090,305,305,0
142987,0.130,1.544,-0.060,-0.000,-0.001,-0.000,-0.092,-0.856,0.126,-0.493,-0.200,0.009,0.515,0.033,26948,28241,133,-133,52,15.090,305,305,0
143086,0.122,1.555,0.000,0.001,-0.001,0.001,-0.091,-0.857,0.126,-0.491,-0.200,0.008,0.518,0.031,26943,28183,134,-134,52,15.090,305,305,0
143187,0.107,1.574,-0.040,0.000,-0.001,0.001,-0.091,-0.858,0.132,-0.488,-0.200,0.007,0.525,0.027,26937,28125,135,-135,52,15.090,305,305,0
143287,0.097,1.581,0.020,0.000,-0.000,0.000,-0.091,-0.858,0.134,-0.487,-0.200,0.007,0.527,0.024,26900,28090,135,-135,52,15.100,305,305,0
143387,0.090,1.587,0.000,0.000,-0.000,0.000,-0.090,-0.858,0.135,-0.487,-0.200,0.006,0.529,0.023,26870,28050,136,-135,52,15.100,305,305,0
143487,0.079,1.590,-0.010,0.000,-0.000,0.000,-0.089,-0.859,0.136,-0.486,-0.200,0.005,0.530,0.020,26850,27998,136,-136,52,15.110,305,305,0
143587,0.074,1.592,-0.040,0.000,0.000,0.000,-0.088,-0.859,0.136,-0.486,-0.200,0.005,0.531,0.018,26816,27970,136,-136,52,15.110,305,305,0
143687,0.070,1.595,-0.090,0.000,-0.001,-0.000,-0.089,-0.859,0.138,-0.486,-0.200,0.005,0.532,0.018,26784,27952,136,-136,52,15.110,305,305,0
143787,0.076,1.601,0.000,0.000,-0.001,-0.000,-0.088,-0.859,0.136,-0.485,-0.200,0.005,0.534,0.019,26726,27947,137,-136,52,15.100,305,305,0
143887,0.077,1.609,0.010,0.000,-0.000,-0.000,-0.088,-0.860,0.136,-0.484,-0.200,0.005,0.536,0.019,26694,27901,137,-137,52,15.100,305,305,0
143987,0.076,1.610,-0.020,0.000,0.000,-0.000,-0.088,-0.860,0.136,-0.483,-0.200,0.005,0.537,0.019,26659,27869,137,-137,52,15.100,305,305,0
144086,0.075,1.613,-0.050,0.000,-0.000,0.000,-0.089,-0.860,0.138,-0.483,-0.200,0.005,0.538,0.019,26628,27841,137,-137,52,15.100,305,305,0
144187,0.075,1.611,-0.020,-0.000,-0.000,0.000,-0.089,-0.860,0.138,-0.483,-0.200,0.005,0.537,0.019,26588,27810,137,-137,51,15.110,305,305,0
144287,0.072,1.610,-0.040,0.000,-0.000,0.000,-0.089,-0.860,0.139,-0.483,-0.200,0.005,0.537,0.018,26564,27770,137,-137,51,15.110,305,305,0
144386,0.072,1.613,-0.080,-0.000,-0.001,0.000,-0.089,-0.860,0.139,-0.483,-0.200,0.005,0.538,0.018,26532,27757,137,-137,51,15.110,305,305,0
144486,0.070,1.619,-0.090,-0.000,-0.001,0.000,-0.089,-0.860,0.140,-0.482,-0.200,0.005,0.540,0.018,26511,27739,138,-137,51,15.110,305,305,0
144586,0.070,1.632,0.000,-0.000,-0.000,0.000,-0.089,-0.861,0.141,-0.480,-0.200,0.005,0.544,0.017,26480,27703,139,-138,51,15.110,305,305,0
144686,0.063,1.642,0.050,-0.000,-0.000,0.000,-0.088,-0.862,0.142,-0.479,-0.200,0.005,0.547,0.016,26442,27635,139,-139,51,15.110,305,305,0
144786,0.043,1.650,0.000,0.001,-0.001,0.001,-0.086,-0.862,0.143,-0.478,-0.200,0.003,0.550,0.011,26462,27543,140,-140,51,15.110,305,305,0
144886,-0.016,1.667,-0.030,0.001,-0.001,0.003,-0.079,-0.863,0.147,-0.476,-0.200,-0.001,0.556,-0.004,26585,27356,141,-141,51,15.110,305,305,0
144986,-0.063,1.681,-0.090,0.000,0.000,0.001,-0.074,-0.864,0.151,-0.475,-0.200,-0.005,0.560,-0.016,26599,27297,141,-141,51,15.110,305,305,0
145086,-0.067,1.680,-0.110,0.000,0.000,0.000,-0.073,-0.864,0.152,-0.475,-0.200,-0.005,0.560,-0.017,26523,27326,141,-141,51,15.130,305,305,0
145186,-0.088,1.683,-0.020,0.001,-0.001,0.002,-0.071,-0.863,0.154,-0.475,-0.200,-0.006,0.561,-0.022,26561,27234,141,-141,51,15.130,305,305,0
145286,-0.190,1.710,-0.140,0.007,-0.006,0.009,-0.058,-0.865,0.159,-0.473,-0.200,-0.014,0.570,-0.048,26872,26880,144,-145,51,15.120,305,305,0
145386,-0.534,1.813,-0.320,0.013,-0.009,0.017,-0.015,-0.869,0.179,-0.462,-0.200,-0.041,0.604,-0.133,27827,25920,153,-155,51,15.120,305,305,0
145486,-1.036,1.991,-0.500,0.020,-0.016,0.019,0.055,-0.875,0.202,-0.436,-0.200,-0.087,0.664,-0.259,28853,24818,167,-171,51,15.140,305,305,0
